て	助詞,接続助詞,*,*,*,*,て,テ,テ
い	動詞,非自立,*,*,一段,連用形,いる,イ,イ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。	記号,句点,*,*,*,*,。,。,。
　	記号,空白,*,*,*,*,　,　,　
診療	名詞,サ変接続,*,*,*,*,診療,シンリョウ,シンリョー
報酬	名詞,一般,*,*,*,*,報酬,ホウシュウ,ホーシュー
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
、	記号,読点,*,*,*,*,、,、,、
２	名詞,数,*,*,*,*,２,ニ,ニ
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
１	名詞,数,*,*,*,*,１,イチ,イチ
回	名詞,接尾,助数詞,*,*,*,回,カイ,カイ
改定	名詞,サ変接続,*,*,*,*,改定,カイテイ,カイテイ
さ	動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ
、	記号,読点,*,*,*,*,、,、,、
医師	名詞,一般,*,*,*,*,医師,イシ,イシ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
技術	名詞,一般,*,*,*,*,技術,ギジュツ,ギジュツ
料	名詞,接尾,一般,*,*,*,料,リョウ,リョー
など	助詞,副助詞,*,*,*,*,など,ナド,ナド
の	助詞,連体化,*,*,*,*,の,ノ,ノ
「	記号,括弧開,*,*,*,*,「,「,「
本体	名詞,一般,*,*,*,*,本体,ホンタイ,ホンタイ
」	記号,括弧閉,*,*,*,*,」,」,」
と	助詞,格助詞,引用,*,*,*,と,ト,ト
、	記号,読点,*,*,*,*,、,、,、
医薬品	名詞,一般,*,*,*,*,医薬品,イヤクヒン,イヤクヒン
など	助詞,副助詞,*,*,*,*,など,ナド,ナド
の	助詞,連体化,*,*,*,*,の,ノ,ノ
「	記号,括弧開,*,*,*,*,「,「,「
薬価	名詞,一般,*,*,*,*,薬価,ヤッカ,ヤッカ
」	記号,括弧閉,*,*,*,*,」,」,」
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル
。	記号,句点,*,*,*,*,。,。,。
医療	名詞,一般,*,*,*,*,医療,イリョウ,イリョー
提供	名詞,サ変接続,*,*,*,*,提供,テイキョウ,テイキョー
体制	名詞,一般,*,*,*,*,体制,タイセイ,タイセイ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
充実	名詞,サ変接続,*,*,*,*,充実,ジュウジツ,ジュージツ
さ	動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ
せる	動詞,接尾,*,*,一段,基本形,せる,セル,セル
ため	名詞,非自立,副詞可能,*,*,*,ため,タメ,タメ
、	記号,読点,*,*,*,*,、,、,、
本体	名詞,一般,*,*,*,*,本体,ホンタイ,ホンタイ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
・	名詞,数,*,*,*,*,・,・,・
１	名詞,数,*,*,*,*,１,イチ,イチ
％	名詞,接尾,助数詞,*,*,*,％,パーセント,パーセント
（	記号,括弧開,*,*,*,*,（,（,（
実質	名詞,一般,*,*,*,*,実質,ジッシツ,ジッシツ
）	記号,括弧閉,*,*,*,*,）,）,）
引き上げ	名詞,サ変接続,*,*,*,*,引き上げ,ヒキアゲ,ヒキアゲ
、	記号,読点,*,*,*,*,、,、,、
薬価	名詞,一般,*,*,*,*,薬価,ヤッカ,ヤッカ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
市場	名詞,一般,*,*,*,*,市場,シジョウ,シジョー
の	助詞,連体化,*,*,*,*,の,ノ,ノ
実勢	名詞,一般,*,*,*,*,実勢,ジッセイ,ジッセイ
価格	名詞,一般,*,*,*,*,価格,カカク,カカク
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
応じ	動詞,自立,*,*,一段,連用形,応じる,オウジ,オージ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
１	名詞,数,*,*,*,*,１,イチ,イチ
・	名詞,数,*,*,*,*,・,・,・
３	名詞,数,*,*,*,*,３,サン,サン
６	名詞,数,*,*,*,*,６,ロク,ロク
％	名詞,接尾,助数詞,*,*,*,％,パーセント,パーセント
（	記号,括弧開,*,*,*,*,（,（,（
同	名詞,一般,*,*,*,*,同,ドウ,ドー
）	記号,括弧閉,*,*,*,*,）,）,）
引き下げる	動詞,自立,*,*,一段,基本形,引き下げる,ヒキサゲル,ヒキサゲル
。	記号,句点,*,*,*,*,。,。,。
　	記号,空白,*,*,*,*,　,　,　
一方	接続詞,*,*,*,*,*,一方,イッポウ,イッポー
で	助詞,格助詞,一般,*,*,*,で,デ,デ
、	記号,読点,*,*,*,*,、,、,、
消費	名詞,サ変接続,*,*,*,*,消費,ショウヒ,ショーヒ
税	名詞,一般,*,*,*,*,税,ゼイ,ゼイ
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
増税	名詞,サ変接続,*,*,*,*,増税,ゾウゼイ,ゾーゼイ
さ	動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
場合	名詞,副詞可能,*,*,*,*,場合,バアイ,バアイ
、	記号,読点,*,*,*,*,、,、,、
医療	名詞,一般,*,*,*,*,医療,イリョウ,イリョー
機器	名詞,一般,*,*,*,*,機器,キキ,キキ
など	助詞,副助詞,*,*,*,*,など,ナド,ナド
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
仕入れる	動詞,自立,*,*,一段,基本形,仕入れる,シイレル,シイレル
際	名詞,非自立,副詞可能,*,*,*,際,サイ,サイ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
医療	名詞,一般,*,*,*,*,医療,イリョウ,イリョー
機関	名詞,一般,*,*,*,*,機関,キカン,キカン
の	助詞,連体化,*,*,*,*,の,ノ,ノ
負担	名詞,サ変接続,*,*,*,*,負担,フタン,フタン
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
増える	動詞,自立,*,*,一段,基本形,増える,フエル,フエル
こと	名詞,非自立,一般,*,*,*,こと,コト,コト
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
配慮	名詞,サ変接続,*,*,*,*,配慮,ハイリョ,ハイリョ
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
、	記号,読点,*,*,*,*,、,、,、
特別	名詞,形容動詞語幹,*,*,*,*,特別,トクベツ,トクベツ
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
措置	名詞,サ変接続,*,*,*,*,措置,ソチ,ソチ
として	助詞,格助詞,連語,*,*,*,として,トシテ,トシテ
診療	名詞,サ変接続,*,*,*,*,診療,シンリョウ,シンリョー
報酬	名詞,一般,*,*,*,*,報酬,ホウシュウ,ホーシュー
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
１	名詞,数,*,*,*,*,１,イチ,イチ
・	名詞,数,*,*,*,*,・,・,・
３	名詞,数,*,*,*,*,３,サン,サン
６	名詞,数,*,*,*,*,６,ロク,ロク
％	名詞,接尾,助数詞,*,*,*,％,パーセント,パーセント
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
上乗せ	名詞,サ変接続,*,*,*,*,上乗せ,ウワノセ,ウワノセ
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル
こと	名詞,非自立,一般,*,*,*,こと,コト,コト
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ
、	記号,読点,*,*,*,*,、,、,、
差し引き	名詞,一般,*,*,*,*,差し引き,サシヒキ,サシヒキ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
改定	名詞,サ変接続,*,*,*,*,改定,カイテイ,カイテイ
率	名詞,接尾,一般,*,*,*,率,リツ,リツ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
・	名詞,数,*,*,*,*,・,・,・
１	名詞,数,*,*,*,*,１,イチ,イチ
％	名詞,接尾,助数詞,*,*,*,％,パーセント,パーセント
の	助詞,連体化,*,*,*,*,の,ノ,ノ
プラス	名詞,一般,*,*,*,*,プラス,プラス,プラス
と	助詞,格助詞,一般,*,*,*,と,ト,ト
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。	記号,句点,*,*,*,*,。,。,。
この	連体詞,*,*,*,*,*,この,コノ,コノ
場合	名詞,副詞可能,*,*,*,*,場合,バアイ,バアイ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
内訳	名詞,一般,*,*,*,*,内訳,ウチワケ,ウチワケ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
、	記号,読点,*,*,*,*,、,、,、
本体	名詞,一般,*,*,*,*,本体,ホンタイ,ホンタイ
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
・	名詞,数,*,*,*,*,・,・,・
７	名詞,数,*,*,*,*,７,ナナ,ナナ
３	名詞,数,*,*,*,*,３,サン,サン
％	名詞,接尾,助数詞,*,*,*,％,パーセント,パーセント
、	記号,読点,*,*,*,*,、,、,、
薬価	名詞,一般,*,*,*,*,薬価,ヤッカ,ヤッカ
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
マイナス	名詞,一般,*,*,*,*,マイナス,マイナス,マイナス
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
・	名詞,数,*,*,*,*,・,・,・
６	名詞,数,*,*,*,*,６,ロク,ロク
３	名詞,数,*,*,*,*,３,サン,サン
％	名詞,接尾,助数詞,*,*,*,％,パーセント,パーセント
と	助詞,格助詞,引用,*,*,*,と,ト,ト
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。	記号,句点,*,*,*,*,。,。,。
（	記号,括弧開,*,*,*,*,（,（,（
2013	名詞,数,*,*,*,*,*
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン
12	名詞,数,*,*,*,*,*
月	名詞,一般,*,*,*,*,月,ツキ,ツキ
20	名詞,数,*,*,*,*,*
日	名詞,接尾,助数詞,*,*,*,日,ニチ,ニチ
22	名詞,数,*,*,*,*,*
時	名詞,接尾,助数詞,*,*,*,時,ジ,ジ
14	名詞,数,*,*,*,*,*
分	名詞,接尾,助数詞,*,*,*,分,フン,フン
  	記号,一般,*,*,*,*,*
読売新聞	名詞,固有名詞,組織,*,*,*,読売新聞,ヨミウリシンブン,ヨミウリシンブン
）	記号,括弧閉,*,*,*,*,）,）,）
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
clear	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
both	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
background	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
url	名詞,一般,*,*,*,*,*
(/	名詞,サ変接続,*,*,*,*,*
g	名詞,一般,*,*,*,*,*
3	名詞,数,*,*,*,*,*
/	名詞,サ変接続,*,*,*,*,*
btn	名詞,一般,*,*,*,*,*
_	名詞,サ変接続,*,*,*,*,*
yp	名詞,一般,*,*,*,*,*
_	名詞,サ変接続,*,*,*,*,*
bk	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
gif	名詞,一般,*,*,*,*,*
)	名詞,サ変接続,*,*,*,*,*
0	名詞,数,*,*,*,*,*
100	名詞,数,*,*,*,*,*
%	名詞,サ変接続,*,*,*,*,*
repeat	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
x	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
border	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
solid	名詞,一般,*,*,*,*,*
1	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
#	名詞,サ変接続,*,*,*,*,*
fedcdc	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
text	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
align	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
center	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
position	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
relative	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
margin	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
bottom	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
10	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
border	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
radius	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
8	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;-	名詞,サ変接続,*,*,*,*,*
moz	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
border	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
radius	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
8	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;-	名詞,サ変接続,*,*,*,*,*
webkit	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
border	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
radius	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
8	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
rest	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
width	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
49	名詞,数,*,*,*,*,*
%;	名詞,サ変接続,*,*,*,*,*
float	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
left	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
regist	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
width	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
49	名詞,数,*,*,*,*,*
%;	名詞,サ変接続,*,*,*,*,*
float	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
right	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
div	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
text	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
align	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
center	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
div	名詞,一般,*,*,*,*,*
div	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
width	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
241	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
margin	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
5	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
auto	名詞,一般,*,*,*,*,*
10	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
div	名詞,一般,*,*,*,*,*
div	名詞,一般,*,*,*,*,*
span	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
display	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
block	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
background	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
url	名詞,一般,*,*,*,*,*
(/	名詞,サ変接続,*,*,*,*,*
g	名詞,一般,*,*,*,*,*
3	名詞,数,*,*,*,*,*
/_	名詞,サ変接続,*,*,*,*,*
btn	名詞,一般,*,*,*,*,*
_	名詞,サ変接続,*,*,*,*,*
yp	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
gif	名詞,一般,*,*,*,*,*
)	名詞,サ変接続,*,*,*,*,*
no	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
repeat	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
height	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
30	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
width	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
241	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
text	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
indent	名詞,一般,*,*,*,*,*
:-	名詞,サ変接続,*,*,*,*,*
9999	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
div	名詞,一般,*,*,*,*,*
div	名詞,一般,*,*,*,*,*
a	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
display	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
block	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
font	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
size	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
100	名詞,数,*,*,*,*,*
%;	名詞,サ変接続,*,*,*,*,*
font	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
weight	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
bold	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
background	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
url	名詞,一般,*,*,*,*,*
(/	名詞,サ変接続,*,*,*,*,*
g	名詞,一般,*,*,*,*,*
3	名詞,数,*,*,*,*,*
/_	名詞,サ変接続,*,*,*,*,*
btn	名詞,一般,*,*,*,*,*
_	名詞,サ変接続,*,*,*,*,*
yp	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
gif	名詞,一般,*,*,*,*,*
)	名詞,サ変接続,*,*,*,*,*
no	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
repeat	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
height	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
33	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
width	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
241	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
text	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
indent	名詞,一般,*,*,*,*,*
:-	名詞,サ変接続,*,*,*,*,*
9999	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
rest	名詞,一般,*,*,*,*,*
div	名詞,一般,*,*,*,*,*
span	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
background	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
position	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
0	名詞,数,*,*,*,*,*
5	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
regist	名詞,一般,*,*,*,*,*
div	名詞,一般,*,*,*,*,*
span	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
background	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
position	名詞,一般,*,*,*,*,*
:-	名詞,サ変接続,*,*,*,*,*
260	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
5	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
rest	名詞,一般,*,*,*,*,*
a	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
background	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
position	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
0	名詞,数,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
40	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
regist	名詞,一般,*,*,*,*,*
a	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
background	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
position	名詞,一般,*,*,*,*,*
:-	名詞,サ変接続,*,*,*,*,*
260	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
40	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
rest	名詞,一般,*,*,*,*,*
a	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
hover	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
background	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
position	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
0	名詞,数,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
80	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
regist	名詞,一般,*,*,*,*,*
a	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
hover	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
background	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
position	名詞,一般,*,*,*,*,*
:-	名詞,サ変接続,*,*,*,*,*
260	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
80	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
#	名詞,サ変接続,*,*,*,*,*
rect	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
l	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
margin	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
bottom	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
10	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
読売	名詞,固有名詞,組織,*,*,*,読売,ヨミウリ,ヨミウリ
プレミアム	名詞,一般,*,*,*,*,プレミアム,プレミアム,プレミアム
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
登録	名詞,サ変接続,*,*,*,*,登録,トウロク,トーロク
さ	動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー
記事	名詞,一般,*,*,*,*,記事,キジ,キジ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
続き	名詞,一般,*,*,*,*,続き,ツヅキ,ツズキ
へ	助詞,格助詞,一般,*,*,*,へ,ヘ,エ
未登録	名詞,一般,*,*,*,*,未登録,ミトウロク,ミトーロク
の	助詞,連体化,*,*,*,*,の,ノ,ノ
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー
新規	名詞,一般,*,*,*,*,新規,シンキ,シンキ
登録	名詞,サ変接続,*,*,*,*,登録,トウロク,トーロク
へ	助詞,格助詞,一般,*,*,*,へ,ヘ,エ
最新	名詞,一般,*,*,*,*,最新,サイシン,サイシン
主要	名詞,形容動詞語幹,*,*,*,*,主要,シュヨウ,シュヨー
ニュース	名詞,一般,*,*,*,*,ニュース,ニュース,ニュース
10	名詞,数,*,*,*,*,*
本	名詞,接尾,助数詞,*,*,*,本,ホン,ホン
 	記号,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
 	記号,一般,*,*,*,*,*
YOMIURI	名詞,固有名詞,組織,*,*,*,*
ONLINE	名詞,一般,*,*,*,*,*
トップ	名詞,一般,*,*,*,*,トップ,トップ,トップ
EOS
"
"偽造	名詞,サ変接続,*,*,*,*,偽造,ギゾウ,ギゾー
さ	動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
１	名詞,数,*,*,*,*,１,イチ,イチ
万	名詞,数,*,*,*,*,万,マン,マン
円	名詞,接尾,助数詞,*,*,*,円,エン,エン
銀貨	名詞,一般,*,*,*,*,銀貨,ギンカ,ギンカ
、	記号,読点,*,*,*,*,、,、,、
日銀	名詞,固有名詞,組織,*,*,*,日銀,ニチギン,ニチギン
で	助詞,格助詞,一般,*,*,*,で,デ,デ
１	名詞,数,*,*,*,*,１,イチ,イチ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
枚	名詞,接尾,助数詞,*,*,*,枚,マイ,マイ
見つかる	動詞,自立,*,*,五段・ラ行,基本形,見つかる,ミツカル,ミツカル
　	記号,空白,*,*,*,*,　,　,　
日本銀行	名詞,固有名詞,組織,*,*,*,日本銀行,ニッポンギンコウ,ニッポンギンコー
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
２	名詞,数,*,*,*,*,２,ニ,ニ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
